Shipment_ID,Supplier_ID,Transport_Mode,Distance_KM,Weight_Tons,Order_Qty,Urgency
SHP_00480,SUP_032,Road,422,18.44,451,Standard
SHP_00481,SUP_005,Rail,1650,7.39,191,Standard
SHP_00482,SUP_048,Rail,1090,11.52,929,Low
SHP_00483,SUP_025,Road,1055,19.36,223,Low
SHP_00484,SUP_016,Rail,1796,10.46,267,Critical
SHP_00485,SUP_011,Rail,815,12.2,312,Low
SHP_00486,SUP_036,Ocean,1752,19.69,472,Low
SHP_00487,SUP_009,Air,2788,1.99,483,Low
SHP_00488,SUP_021,Road,1843,18.59,313,Standard
SHP_00489,SUP_004,Ocean,7022,9.55,520,Low
SHP_00490,SUP_036,Ocean,7050,15.93,879,Low
SHP_00491,SUP_034,Road,1839,13.15,183,Standard
SHP_00492,SUP_022,Rail,1583,18.91,759,Critical
SHP_00493,SUP_035,Road,1086,12.61,139,Standard
SHP_00494,SUP_025,Road,774,16.97,266,Standard
SHP_00495,SUP_036,Road,601,2.68,310,Standard
SHP_00496,SUP_021,Road,310,16.46,976,Standard
SHP_00497,SUP_008,Rail,1330,4.95,962,Standard
SHP_00498,SUP_026,Air,2293,17.39,111,Standard
SHP_00499,SUP_041,Ocean,7600,10.67,202,Low
SHP_00500,SUP_014,Ocean,710,16.99,507,Critical
SHP_00501,SUP_020,Rail,970,12.28,915,Low
SHP_00502,SUP_037,Road,1473,3.99,616,Critical
SHP_00503,SUP_023,Road,355,5.46,283,Low
SHP_00504,SUP_046,Ocean,4622,1.13,891,Low
SHP_00505,SUP_034,Rail,671,13.03,655,Standard
SHP_00506,SUP_020,Road,868,3.57,614,Low
SHP_00507,SUP_028,Ocean,5461,11.52,317,Critical
SHP_00508,SUP_032,Ocean,3877,7.8,433,Low
SHP_00509,SUP_035,Ocean,5839,6.44,182,Standard
SHP_00510,SUP_041,Rail,1221,14.21,248,Critical
SHP_00511,SUP_010,Rail,1218,17.62,787,Critical
SHP_00512,SUP_043,Road,751,4.23,154,Standard
SHP_00513,SUP_007,Ocean,3739,8.48,830,Critical
SHP_00514,SUP_003,Ocean,4072,16.76,137,Standard
SHP_00515,SUP_016,Air,2565,4.09,730,Low
SHP_00516,SUP_025,Air,771,7.13,985,Low
SHP_00517,SUP_017,Road,1461,18.83,345,Standard
SHP_00518,SUP_032,Ocean,3040,7.9,440,Low
SHP_00519,SUP_022,Ocean,4529,15.32,948,Critical
SHP_00520,SUP_007,Road,1474,12.75,825,Standard
SHP_00521,SUP_019,Rail,1530,10.11,200,Standard
SHP_00522,SUP_018,Road,1656,8.51,338,Standard
SHP_00523,SUP_038,Ocean,2954,16.46,174,Low
SHP_00524,SUP_021,Ocean,5940,3.87,269,Low
SHP_00525,SUP_004,Ocean,6368,3.53,708,Standard
SHP_00526,SUP_037,Road,1236,4.44,120,Critical
SHP_00527,SUP_031,Road,956,8.98,324,Critical
SHP_00528,SUP_047,Road,1192,5.29,258,Standard
SHP_00529,SUP_022,Air,5176,11.97,420,Low
SHP_00530,SUP_041,Ocean,1801,13.56,559,Critical
SHP_00531,SUP_003,Ocean,592,18.28,568,Low
SHP_00532,SUP_014,Ocean,3961,5.37,573,Critical
SHP_00533,SUP_004,Ocean,2640,10.42,775,Critical
SHP_00534,SUP_032,Rail,1883,18.66,447,Standard
SHP_00535,SUP_045,Rail,1651,19.68,879,Standard
SHP_00536,SUP_049,Ocean,4895,7.92,444,Low
SHP_00537,SUP_013,Ocean,609,14.1,993,Low
SHP_00538,SUP_017,Road,1619,12.99,824,Low
SHP_00539,SUP_031,Road,1519,9.29,142,Critical
SHP_00540,SUP_034,Air,5779,3.99,693,Low
SHP_00541,SUP_002,Ocean,1463,1.33,899,Standard
SHP_00542,SUP_039,Rail,216,7.27,487,Low
SHP_00543,SUP_028,Road,1969,18.24,555,Critical
SHP_00544,SUP_011,Rail,121,17.21,479,Standard
SHP_00545,SUP_039,Rail,1917,3.38,356,Low
SHP_00546,SUP_044,Road,1140,18.09,394,Low
SHP_00547,SUP_025,Air,881,18.37,868,Low
SHP_00548,SUP_040,Rail,122,2.64,224,Standard
SHP_00549,SUP_037,Road,1598,18.55,192,Low
SHP_00550,SUP_009,Rail,125,1.41,586,Low
SHP_00551,SUP_047,Road,1833,3.65,914,Low
SHP_00552,SUP_036,Ocean,2581,19.98,968,Standard
SHP_00553,SUP_037,Rail,1532,13.86,934,Critical
SHP_00554,SUP_042,Rail,776,2.45,428,Low
SHP_00555,SUP_030,Ocean,5316,5.21,470,Standard
SHP_00556,SUP_030,Road,659,1.39,848,Standard
SHP_00557,SUP_044,Air,6960,13.19,317,Critical
SHP_00558,SUP_002,Air,820,12.81,286,Low
SHP_00559,SUP_027,Rail,1074,17.29,776,Standard
SHP_00560,SUP_003,Rail,1282,5.4,694,Low
SHP_00561,SUP_032,Rail,170,8.8,243,Critical
SHP_00562,SUP_034,Road,893,6.1,131,Standard
SHP_00563,SUP_050,Air,845,12.37,623,Standard
SHP_00564,SUP_012,Air,2732,12.31,591,Standard
SHP_00565,SUP_029,Road,1561,3.24,130,Low
SHP_00566,SUP_034,Rail,1033,13.33,251,Standard
SHP_00567,SUP_002,Road,1043,19.44,516,Low
SHP_00568,SUP_046,Road,776,1.11,541,Standard
SHP_00569,SUP_035,Ocean,6631,4.79,323,Low
SHP_00570,SUP_026,Road,500,14.89,401,Low
SHP_00571,SUP_029,Road,237,7.85,509,Critical
SHP_00572,SUP_038,Rail,482,15,597,Low
SHP_00573,SUP_001,Road,1487,5.37,698,Low
SHP_00574,SUP_011,Rail,1627,7.58,559,Low
SHP_00575,SUP_043,Ocean,7867,7.61,747,Standard
SHP_00576,SUP_045,Ocean,982,18.91,113,Standard
SHP_00577,SUP_045,Air,3369,8.02,483,Low
SHP_00578,SUP_008,Ocean,3299,17.68,825,Standard
SHP_00579,SUP_015,Road,1565,8.38,758,Low
SHP_00580,SUP_015,Road,1510,7.85,474,Critical
SHP_00581,SUP_016,Road,972,8.94,657,Critical
SHP_00582,SUP_014,Ocean,4442,16.95,173,Standard
SHP_00583,SUP_013,Road,366,10.94,688,Critical
SHP_00584,SUP_025,Road,371,2.28,558,Low
SHP_00585,SUP_026,Rail,301,9.76,613,Critical
SHP_00586,SUP_031,Road,506,2.59,281,Standard
SHP_00587,SUP_049,Air,6925,11.72,780,Low
SHP_00588,SUP_021,Air,632,3.5,696,Standard
SHP_00589,SUP_046,Air,1081,14.5,118,Low
SHP_00590,SUP_050,Road,1935,7.43,289,Standard
SHP_00591,SUP_003,Air,2813,2.28,391,Low
SHP_00592,SUP_022,Rail,835,4.36,435,Critical
SHP_00593,SUP_030,Road,685,13.89,300,Critical
SHP_00594,SUP_018,Road,1722,12.81,198,Critical
SHP_00595,SUP_010,Ocean,3117,18.52,190,Critical
SHP_00596,SUP_004,Road,1136,7.63,579,Standard
SHP_00597,SUP_001,Rail,783,15.69,420,Critical
SHP_00598,SUP_029,Road,852,3.13,129,Standard
SHP_00599,SUP_050,Road,620,12.03,731,Standard
SHP_00600,SUP_025,Air,2063,15.39,172,Critical
SHP_00601,SUP_011,Road,1554,14.73,795,Critical
SHP_00602,SUP_014,Road,1573,14.99,706,Critical
SHP_00603,SUP_022,Road,546,8.01,179,Standard
SHP_00604,SUP_044,Air,4864,4.77,351,Critical
SHP_00605,SUP_033,Air,5564,15.94,249,Low
SHP_00606,SUP_014,Road,911,2.41,589,Standard
SHP_00607,SUP_043,Road,1616,5.16,727,Standard
SHP_00608,SUP_001,Road,1058,19.15,818,Standard
SHP_00609,SUP_010,Road,1765,1.86,764,Standard
SHP_00610,SUP_037,Rail,1859,15.72,900,Standard
SHP_00611,SUP_009,Air,5412,12.97,984,Critical
SHP_00612,SUP_015,Rail,1501,2.07,773,Critical
SHP_00613,SUP_008,Rail,1836,4.26,537,Low
SHP_00614,SUP_026,Air,3602,13.34,707,Critical
SHP_00615,SUP_010,Ocean,2727,12.18,262,Low
SHP_00616,SUP_020,Ocean,2072,19.94,499,Critical
SHP_00617,SUP_025,Air,6274,19.64,765,Critical
SHP_00618,SUP_027,Road,1402,7.99,130,Standard
SHP_00619,SUP_042,Ocean,2747,4.87,773,Critical
SHP_00620,SUP_018,Rail,496,17.5,401,Standard
SHP_00621,SUP_041,Road,330,6.7,320,Standard
SHP_00622,SUP_037,Road,1662,2.35,452,Standard
SHP_00623,SUP_007,Road,1733,10.03,490,Standard
SHP_00624,SUP_001,Road,730,13.23,112,Low
SHP_00625,SUP_014,Rail,1088,6.31,845,Standard
SHP_00626,SUP_022,Road,796,19.57,232,Low
SHP_00627,SUP_033,Road,1271,12.31,304,Standard
SHP_00628,SUP_022,Rail,186,8.2,207,Critical
SHP_00629,SUP_012,Air,797,4.37,283,Standard
SHP_00630,SUP_019,Road,1443,15.1,187,Standard
SHP_00631,SUP_024,Rail,1994,17.87,662,Critical
SHP_00632,SUP_027,Ocean,7587,5.33,311,Low
SHP_00633,SUP_014,Road,597,11.66,769,Standard
SHP_00634,SUP_004,Road,644,17.88,514,Standard
SHP_00635,SUP_020,Air,7423,2.38,162,Standard
SHP_00636,SUP_040,Road,891,3.27,218,Standard
SHP_00637,SUP_039,Road,1285,10.91,711,Critical
SHP_00638,SUP_050,Road,783,4.61,143,Critical
SHP_00639,SUP_050,Road,240,15.68,473,Low
SHP_00640,SUP_049,Road,240,8.53,971,Low
SHP_00641,SUP_013,Air,3195,18.63,888,Critical
SHP_00642,SUP_012,Road,860,5.28,550,Critical
SHP_00643,SUP_043,Road,1044,3.99,574,Critical
SHP_00644,SUP_050,Road,1817,9.88,211,Low
SHP_00645,SUP_029,Air,3906,17.87,893,Critical
SHP_00646,SUP_029,Ocean,5248,12.24,196,Critical
SHP_00647,SUP_039,Rail,1673,4.91,954,Standard
SHP_00648,SUP_037,Rail,1493,18.68,998,Critical
SHP_00649,SUP_010,Rail,1775,10,240,Critical
SHP_00650,SUP_003,Road,1803,14.84,704,Standard
SHP_00651,SUP_034,Air,5048,15.39,869,Standard
SHP_00652,SUP_001,Road,348,8.09,117,Low
SHP_00653,SUP_047,Rail,1064,6.57,371,Standard
SHP_00654,SUP_025,Rail,526,18.58,154,Low
SHP_00655,SUP_013,Road,1849,4.47,996,Standard
SHP_00656,SUP_043,Air,1688,4.35,768,Critical
SHP_00657,SUP_039,Road,1428,5.53,497,Standard
SHP_00658,SUP_003,Road,508,12.5,257,Standard
SHP_00659,SUP_018,Rail,1277,14.01,832,Critical
SHP_00660,SUP_045,Rail,183,16.66,875,Standard
SHP_00661,SUP_037,Road,945,4.56,632,Critical
SHP_00662,SUP_004,Ocean,1407,9.56,341,Standard
SHP_00663,SUP_001,Rail,1657,9.08,196,Standard
SHP_00664,SUP_038,Road,757,19.15,614,Standard
SHP_00665,SUP_012,Air,1169,14.5,683,Standard
SHP_00666,SUP_044,Road,617,8.98,176,Standard
SHP_00667,SUP_022,Road,1523,9.26,529,Critical
SHP_00668,SUP_015,Road,1805,4.39,927,Low
SHP_00669,SUP_046,Road,552,18.24,516,Standard
SHP_00670,SUP_025,Road,1198,13.76,447,Standard
SHP_00671,SUP_005,Road,297,4.7,377,Low
SHP_00672,SUP_037,Ocean,5163,9.7,664,Standard
SHP_00673,SUP_010,Air,6904,4.05,122,Critical
SHP_00674,SUP_029,Road,266,18.63,314,Critical
SHP_00675,SUP_007,Road,330,5.13,200,Critical
SHP_00676,SUP_007,Ocean,6648,16.42,315,Low
SHP_00677,SUP_042,Air,1587,18.87,726,Low
SHP_00678,SUP_029,Road,668,12.6,534,Low
SHP_00679,SUP_002,Ocean,2451,3.7,863,Critical
SHP_00680,SUP_045,Ocean,6722,10.67,149,Critical
SHP_00681,SUP_010,Ocean,3197,14.79,615,Critical
SHP_00682,SUP_001,Road,1135,19.43,700,Low
SHP_00683,SUP_048,Road,1528,2,796,Critical
SHP_00684,SUP_004,Rail,1717,19.55,805,Low
SHP_00685,SUP_022,Ocean,7030,4.87,161,Low
SHP_00686,SUP_033,Rail,441,11.26,531,Low
SHP_00687,SUP_028,Rail,446,17.49,239,Standard
SHP_00688,SUP_004,Road,1934,2.55,131,Critical
SHP_00689,SUP_001,Rail,1950,6.61,478,Low
SHP_00690,SUP_042,Road,1958,17.87,681,Critical
SHP_00691,SUP_029,Road,348,7.86,531,Low
SHP_00692,SUP_047,Road,1618,17.62,861,Critical
SHP_00693,SUP_044,Road,778,13.21,100,Low
SHP_00694,SUP_001,Road,135,4.18,125,Low
SHP_00695,SUP_030,Air,2226,16.41,887,Critical
SHP_00696,SUP_021,Rail,1237,8.9,256,Low
SHP_00697,SUP_013,Road,559,16,454,Standard
SHP_00698,SUP_029,Rail,1715,6.1,430,Low
SHP_00699,SUP_033,Road,1082,4.55,315,Critical
SHP_00700,SUP_007,Road,150,3.99,756,Standard
SHP_00701,SUP_050,Road,243,8.49,280,Critical
SHP_00702,SUP_049,Air,1245,9.67,279,Standard
SHP_00703,SUP_012,Road,705,14.34,236,Critical
SHP_00704,SUP_013,Air,1769,16.07,315,Critical
SHP_00705,SUP_016,Air,6409,10.73,788,Critical
SHP_00706,SUP_005,Ocean,4528,4.07,587,Low
SHP_00707,SUP_029,Road,1122,11.86,628,Low
SHP_00708,SUP_008,Ocean,3709,6.25,587,Critical
SHP_00709,SUP_019,Road,1187,15.74,527,Low
SHP_00710,SUP_021,Rail,1254,5.96,398,Critical
SHP_00711,SUP_042,Rail,1971,5.52,514,Critical
SHP_00712,SUP_033,Rail,167,10.98,149,Low
SHP_00713,SUP_002,Road,1287,10.5,416,Low
SHP_00714,SUP_045,Road,1678,1.49,452,Standard
SHP_00715,SUP_039,Road,1180,15.7,626,Critical
SHP_00716,SUP_024,Ocean,833,4.11,498,Standard
SHP_00717,SUP_002,Ocean,7392,3.41,502,Standard
SHP_00718,SUP_001,Ocean,6508,13.86,504,Critical
SHP_00719,SUP_037,Air,760,15.61,384,Low
SHP_00720,SUP_028,Rail,1168,11.31,218,Standard
SHP_00721,SUP_040,Ocean,3517,17.95,893,Standard
SHP_00722,SUP_044,Road,930,12.54,908,Critical
SHP_00723,SUP_036,Air,5092,12.91,115,Critical
SHP_00724,SUP_037,Rail,1636,19.69,971,Standard
SHP_00725,SUP_031,Rail,368,6.44,444,Low
SHP_00726,SUP_032,Ocean,7312,4.68,804,Low
SHP_00727,SUP_044,Air,7567,6,953,Critical
SHP_00728,SUP_017,Rail,375,2.42,503,Low
SHP_00729,SUP_023,Road,406,9.66,150,Standard
SHP_00730,SUP_045,Road,1558,16.19,721,Critical
SHP_00731,SUP_050,Road,1081,6.58,546,Standard
SHP_00732,SUP_042,Ocean,3110,11.6,658,Critical
SHP_00733,SUP_023,Rail,682,4.4,268,Low
SHP_00734,SUP_029,Road,1141,8.14,145,Standard
SHP_00735,SUP_049,Road,293,7.31,839,Low
SHP_00736,SUP_009,Ocean,698,1.68,674,Critical
SHP_00737,SUP_041,Road,116,9.78,273,Standard
SHP_00738,SUP_020,Ocean,6026,5.81,293,Standard
SHP_00739,SUP_016,Road,389,9.26,249,Low
SHP_00740,SUP_041,Road,1457,10.65,501,Critical
SHP_00741,SUP_022,Road,579,1.05,194,Low
SHP_00742,SUP_004,Road,1415,8.12,430,Standard
SHP_00743,SUP_036,Rail,641,11.67,196,Low
SHP_00744,SUP_014,Road,1860,4.99,809,Standard
SHP_00745,SUP_014,Road,905,2.86,808,Standard
SHP_00746,SUP_038,Ocean,4851,14.15,913,Standard
SHP_00747,SUP_020,Road,245,19.04,391,Low
SHP_00748,SUP_018,Road,739,10.4,979,Critical
SHP_00749,SUP_023,Ocean,7955,11.67,893,Low
SHP_00750,SUP_045,Rail,1128,3.18,929,Low
SHP_00751,SUP_007,Air,3462,18.02,304,Low
SHP_00752,SUP_017,Ocean,1058,17.35,768,Standard
SHP_00753,SUP_047,Rail,366,1.92,196,Standard
SHP_00754,SUP_024,Road,888,4.28,374,Low
SHP_00755,SUP_002,Air,4065,14.22,745,Critical
SHP_00756,SUP_023,Rail,870,6.24,582,Critical
SHP_00757,SUP_029,Rail,991,6.94,787,Critical
SHP_00758,SUP_016,Road,290,5.31,587,Standard
SHP_00759,SUP_010,Ocean,7564,13.22,773,Critical
SHP_00760,SUP_021,Rail,870,18.39,455,Critical
SHP_00761,SUP_036,Road,1229,2.97,492,Standard
SHP_00762,SUP_010,Road,499,5.34,218,Critical
SHP_00763,SUP_022,Road,450,19.17,142,Standard
SHP_00764,SUP_005,Rail,359,15.88,886,Critical
SHP_00765,SUP_012,Air,1433,17.77,694,Critical
SHP_00766,SUP_033,Rail,1694,5.11,288,Low
SHP_00767,SUP_011,Rail,1937,6.69,623,Low
SHP_00768,SUP_028,Ocean,3823,15.6,749,Low
SHP_00769,SUP_027,Road,1201,6.56,179,Standard
SHP_00770,SUP_008,Ocean,7810,7.18,734,Critical
SHP_00771,SUP_033,Air,7511,10.77,652,Critical
SHP_00772,SUP_036,Ocean,5818,7.4,106,Low
SHP_00773,SUP_035,Air,1435,4.13,222,Critical
SHP_00774,SUP_040,Road,1472,1.08,149,Low
SHP_00775,SUP_035,Rail,1061,4.07,421,Low
SHP_00776,SUP_006,Air,7758,16.04,661,Standard
SHP_00777,SUP_022,Road,1124,9.3,583,Low
SHP_00778,SUP_004,Rail,624,10.12,391,Low
SHP_00779,SUP_041,Rail,1975,5.85,634,Low
SHP_00780,SUP_006,Rail,642,1.29,655,Standard
SHP_00781,SUP_023,Rail,949,14.64,827,Standard
SHP_00782,SUP_020,Road,627,15.07,441,Critical
SHP_00783,SUP_034,Road,433,5.89,683,Critical
SHP_00784,SUP_006,Road,1228,1.81,935,Critical
SHP_00785,SUP_019,Road,1168,4.12,544,Standard
SHP_00786,SUP_040,Ocean,776,5.07,287,Low
SHP_00787,SUP_010,Rail,150,7.53,164,Low
SHP_00788,SUP_048,Road,1514,1.53,636,Low
SHP_00789,SUP_029,Road,456,11.64,509,Low
SHP_00790,SUP_044,Ocean,3240,17.69,668,Critical
SHP_00791,SUP_005,Road,717,5.95,956,Critical
SHP_00792,SUP_032,Rail,474,9.58,277,Low
SHP_00793,SUP_031,Road,1379,1.27,371,Critical
SHP_00794,SUP_032,Rail,576,2.7,274,Standard
SHP_00795,SUP_011,Air,3611,3.56,981,Standard
SHP_00796,SUP_035,Ocean,2180,10.09,528,Critical
SHP_00797,SUP_036,Ocean,2507,10.63,901,Low
SHP_00798,SUP_036,Rail,825,10.86,957,Critical
SHP_00799,SUP_027,Rail,1433,12.36,578,Critical
SHP_00800,SUP_019,Ocean,672,4.38,372,Low
SHP_00801,SUP_018,Rail,1293,12.99,979,Low
SHP_00802,SUP_020,Road,1855,15.11,943,Low
SHP_00803,SUP_037,Rail,814,6.39,370,Standard
SHP_00804,SUP_030,Rail,902,19.18,220,Critical
SHP_00805,SUP_021,Road,1873,15.86,167,Standard
SHP_00806,SUP_016,Rail,1530,18.09,335,Critical
SHP_00807,SUP_019,Ocean,1103,17.87,368,Low
SHP_00808,SUP_011,Ocean,641,17.64,148,Standard
SHP_00809,SUP_042,Road,644,12.61,730,Standard
SHP_00810,SUP_018,Air,2695,7.79,583,Critical
SHP_00811,SUP_024,Ocean,5579,2.62,387,Critical
SHP_00812,SUP_025,Ocean,3063,15.74,412,Standard
SHP_00813,SUP_007,Air,2579,19.93,996,Low
SHP_00814,SUP_024,Ocean,3690,10.67,747,Low
SHP_00815,SUP_016,Ocean,5167,14.03,103,Low
SHP_00816,SUP_005,Road,313,9.31,260,Standard
SHP_00817,SUP_022,Rail,1516,7.91,216,Low
SHP_00818,SUP_020,Road,909,6.27,727,Low
SHP_00819,SUP_011,Air,3449,19.21,860,Standard
SHP_00820,SUP_047,Road,644,14.4,322,Standard
SHP_00821,SUP_012,Ocean,3342,2.41,340,Low
SHP_00822,SUP_029,Air,2940,1.25,291,Standard
SHP_00823,SUP_005,Road,448,17.07,513,Standard
SHP_00824,SUP_031,Road,810,11.75,310,Low
SHP_00825,SUP_015,Road,1637,4.94,996,Standard
SHP_00826,SUP_028,Ocean,2666,13.48,636,Critical
SHP_00827,SUP_036,Road,914,8.96,753,Critical
SHP_00828,SUP_014,Road,287,8.77,873,Critical
SHP_00829,SUP_009,Rail,981,1.96,487,Standard
SHP_00830,SUP_030,Road,1249,2.57,944,Low
SHP_00831,SUP_003,Road,797,5.68,280,Standard
SHP_00832,SUP_015,Road,810,13.79,967,Standard
SHP_00833,SUP_006,Air,5622,13.24,754,Low
SHP_00834,SUP_015,Road,1327,1.35,124,Standard
SHP_00835,SUP_012,Road,304,3.85,234,Critical
SHP_00836,SUP_041,Road,1855,19.33,220,Low
SHP_00837,SUP_034,Ocean,7695,3.39,659,Critical
SHP_00838,SUP_037,Road,952,7.98,645,Standard
SHP_00839,SUP_007,Rail,1945,13.3,177,Critical
SHP_00840,SUP_015,Rail,587,13.73,607,Low
SHP_00841,SUP_033,Air,7667,18.64,437,Standard
SHP_00842,SUP_013,Rail,729,9.29,591,Critical
SHP_00843,SUP_023,Road,388,19.12,431,Critical
SHP_00844,SUP_034,Ocean,2124,11.56,364,Standard
SHP_00845,SUP_031,Air,5298,7.14,585,Critical
SHP_00846,SUP_049,Road,407,16.36,515,Standard
SHP_00847,SUP_007,Air,7671,17.91,789,Critical
SHP_00848,SUP_030,Ocean,5694,3.62,225,Standard
SHP_00849,SUP_035,Road,490,1.49,903,Standard
SHP_00850,SUP_006,Rail,1575,3.18,509,Critical
SHP_00851,SUP_013,Air,1339,17.58,981,Low
SHP_00852,SUP_032,Rail,1284,8.56,660,Low
SHP_00853,SUP_024,Road,207,5.36,168,Critical
SHP_00854,SUP_009,Ocean,3292,8,486,Critical
SHP_00855,SUP_034,Road,374,9.57,986,Critical
SHP_00856,SUP_024,Road,1460,18.05,729,Critical
SHP_00857,SUP_024,Air,4021,18,439,Low
SHP_00858,SUP_005,Road,720,15.88,905,Low
SHP_00859,SUP_015,Rail,641,3.84,424,Standard
SHP_00860,SUP_038,Air,1005,10.8,846,Low
SHP_00861,SUP_033,Rail,1037,8.17,802,Critical
SHP_00862,SUP_002,Road,1853,4.28,843,Low
SHP_00863,SUP_044,Road,733,1.85,566,Low
SHP_00864,SUP_047,Road,1837,16.13,981,Critical
SHP_00865,SUP_009,Road,1479,14.03,359,Low
SHP_00866,SUP_043,Rail,1313,17.32,775,Low
SHP_00867,SUP_047,Road,930,8.49,786,Standard
SHP_00868,SUP_041,Road,878,17.83,465,Low
SHP_00869,SUP_041,Ocean,557,5.92,550,Critical
SHP_00870,SUP_008,Ocean,1184,13.22,729,Critical
SHP_00871,SUP_005,Road,744,16.44,551,Critical
SHP_00872,SUP_027,Road,410,9.01,152,Standard
SHP_00873,SUP_004,Rail,1005,14.93,221,Critical
SHP_00874,SUP_001,Road,571,3.33,553,Standard
SHP_00875,SUP_015,Air,1787,14.59,504,Critical
SHP_00876,SUP_020,Road,1190,8.17,883,Low
SHP_00877,SUP_015,Rail,1521,19.21,876,Critical
SHP_00878,SUP_011,Rail,367,14.05,598,Low
SHP_00879,SUP_017,Air,4515,16.62,977,Standard
SHP_00880,SUP_020,Road,106,1.36,666,Low
SHP_00881,SUP_037,Road,350,18.63,212,Critical
SHP_00882,SUP_017,Rail,1884,4.73,987,Low
SHP_00883,SUP_008,Air,5606,9.64,529,Low
SHP_00884,SUP_047,Air,1529,8.9,125,Low
SHP_00885,SUP_019,Rail,1935,6.7,616,Low
SHP_00886,SUP_049,Road,1537,15.33,248,Critical
SHP_00887,SUP_022,Rail,926,3.16,437,Critical
SHP_00888,SUP_019,Road,120,19.44,349,Standard
SHP_00889,SUP_038,Air,6370,18.16,728,Critical
SHP_00890,SUP_034,Road,1923,10.81,252,Low
SHP_00891,SUP_004,Rail,522,1.6,964,Standard
SHP_00892,SUP_014,Ocean,7658,5.97,194,Critical
SHP_00893,SUP_004,Ocean,629,13.32,887,Low
SHP_00894,SUP_030,Road,1201,12.97,778,Critical
SHP_00895,SUP_023,Rail,486,3.76,510,Standard
SHP_00896,SUP_042,Road,598,18.06,282,Standard
SHP_00897,SUP_031,Road,380,14.66,419,Critical
SHP_00898,SUP_035,Ocean,2017,15.44,425,Critical
SHP_00899,SUP_028,Air,3740,18.7,557,Standard
SHP_00900,SUP_004,Air,2637,14.99,578,Critical
SHP_00901,SUP_044,Road,1634,8.54,448,Low
SHP_00902,SUP_012,Air,2021,5.97,107,Standard
SHP_00903,SUP_048,Road,162,12.49,726,Standard
SHP_00904,SUP_004,Rail,1928,10.63,650,Standard
SHP_00905,SUP_024,Road,754,9.94,213,Standard
SHP_00906,SUP_022,Ocean,1968,8.55,952,Critical
SHP_00907,SUP_015,Ocean,1483,1.4,314,Critical
SHP_00908,SUP_038,Road,594,17.96,810,Critical
SHP_00909,SUP_002,Road,1357,11.75,178,Standard
SHP_00910,SUP_026,Road,1331,8.54,889,Low
SHP_00911,SUP_027,Rail,1356,15.93,808,Low
SHP_00912,SUP_033,Road,1500,10.03,211,Low
SHP_00913,SUP_037,Rail,926,4.44,358,Low
SHP_00914,SUP_036,Road,1860,14.83,634,Critical
SHP_00915,SUP_011,Rail,1934,15.9,357,Critical
SHP_00916,SUP_050,Road,1142,5.72,195,Critical
SHP_00917,SUP_046,Road,874,1.11,953,Standard
SHP_00918,SUP_022,Ocean,663,14.13,525,Critical
SHP_00919,SUP_006,Rail,1232,11.01,865,Standard
SHP_00920,SUP_020,Air,2053,6.26,762,Standard
SHP_00921,SUP_007,Ocean,5801,13,381,Low
SHP_00922,SUP_028,Road,1067,11.48,786,Standard
SHP_00923,SUP_001,Ocean,5797,11.19,819,Low
SHP_00924,SUP_023,Rail,1026,18.84,890,Critical
SHP_00925,SUP_004,Road,1008,4.75,185,Low
SHP_00926,SUP_012,Air,634,6.23,832,Low
SHP_00927,SUP_016,Road,591,5.33,427,Critical
SHP_00928,SUP_033,Road,675,15.67,299,Low
SHP_00929,SUP_048,Rail,1867,11.39,531,Standard
SHP_00930,SUP_032,Road,1699,13.54,278,Low
SHP_00931,SUP_048,Air,6760,19.59,135,Low
SHP_00932,SUP_032,Ocean,6250,5.3,500,Standard
SHP_00933,SUP_027,Ocean,6577,19.02,561,Low
SHP_00934,SUP_029,Road,1378,13.78,739,Standard
SHP_00935,SUP_023,Road,993,10.22,494,Critical
SHP_00936,SUP_018,Road,234,15.69,799,Critical
SHP_00937,SUP_015,Air,601,1.21,588,Low
SHP_00938,SUP_024,Ocean,3188,6.43,556,Low
SHP_00939,SUP_008,Air,3611,6.89,836,Critical
SHP_00940,SUP_031,Rail,1226,10.81,651,Low
SHP_00941,SUP_020,Road,248,16.34,836,Low
SHP_00942,SUP_038,Rail,198,8.68,348,Standard
SHP_00943,SUP_028,Rail,1387,13.85,725,Standard
SHP_00944,SUP_032,Ocean,1026,14.81,253,Standard
SHP_00945,SUP_049,Road,1611,4.39,292,Low
SHP_00946,SUP_045,Air,5448,13.19,815,Low
SHP_00947,SUP_029,Air,3018,17.27,992,Critical
SHP_00948,SUP_025,Ocean,2509,16.92,183,Standard
SHP_00949,SUP_004,Ocean,5858,11.93,576,Low
SHP_00950,SUP_002,Rail,1216,12.96,501,Low
SHP_00951,SUP_028,Rail,1408,16.86,127,Low
SHP_00952,SUP_016,Rail,1577,8.45,215,Low
SHP_00953,SUP_048,Road,1064,7.83,998,Standard
SHP_00954,SUP_009,Ocean,7479,7.82,894,Low
SHP_00955,SUP_014,Road,1426,9.95,361,Low
SHP_00956,SUP_007,Road,824,11.37,779,Low
SHP_00957,SUP_048,Road,740,13.23,592,Low
SHP_00958,SUP_031,Air,1327,17.17,546,Standard
SHP_00959,SUP_010,Road,1329,5.83,155,Low
SHP_00960,SUP_033,Rail,1131,2.6,712,Standard
SHP_00961,SUP_009,Air,2074,16.79,602,Low
SHP_00962,SUP_033,Rail,1074,6.41,120,Standard
